"Bergasse_10" "Bergasse_11" "Bergasse_2" "Bergasse_6" "Brissot_2" "Brissot_4" "Brissot_8" "Brissot_9" "Condorcet_11" "Condorcet_2" "Condorcet_7" "Condorcet_8" "D'Alembert_10" "D'Alembert_12" "D'Alembert_13" "D'Alembert_3" "Delisle-de-Sales_11" "Delisle-de-Sales_18" "Delisle-de-Sales_6" "Delisle-de-Sales_7" "Garat_10" "Garat_4" "Garat_5" "Garat_8" "Gouges_2" "Gouges_3" "Gouges_4" "Gouges_5" "La-Harpe_1" "La-Harpe_4" "La-Harpe_6" "La-Harpe_9" "Marmontel_14" "Marmontel_15" "Marmontel_17" "Marmontel_18" "Sieyes_11" "Sieyes_2" "Sieyes_3" "Sieyes_4" "Villar_2" "Villar_3" "Villar_4" "Villar_6"
"rassembler" 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"réalité" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0.04995004995005 0 0.05 0 0 0 0 0
"réciproquement" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.05 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"réclamer" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"recueil" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"reçut" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0.05 0 0 0 0 0.04995004995005 0 0 0
"rédiger" 0.0498504486540379 0.04995004995005 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"redoutoit" 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"réfléchi" 0 0 0 0 0 0 0.0499251123315027 0 0 0.0499750124937531 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"réforme" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0
"réfultat" 0 0 0 0.049800796812749 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"regard" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"regardé" 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.0499750124937531 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"regardée" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"regardent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"régence" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"réglés" 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"régnoit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0499001996007984
"relie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"remarqué" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rencontre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.04995004995005 0 0
"rendra" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.05 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"renonce" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0 0 0 0 0 0
"rentre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"renverser" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"répandu" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"repas" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"repréfentant" 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"représenter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"républiques" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0
"res" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"réserve" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.05 0 0 0 0.0499001996007984
"résistance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"résister" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"résolution" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499001996007984 0 0 0 0 0 0 0 0.04995004995005 0 0
"respectable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0
"ressorts" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0
"résultat" 0 0 0 0 0 0.05 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"retentit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"révélé" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"revenu" 0 0.04995004995005 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0
"richeffe" 0 0 0 0 0 0 0 0 0 0 0.14985014985015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rie" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.0499251123315027 0
"rigoureuse" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"rivaux" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.0499001996007984 0 0 0 0 0 0 0 0 0
"rl" 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"ro" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rocher" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"rodope" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998003992015968 0 0.05 0 0 0 0 0 0 0 0
"roit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"rôle" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"romaine" 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rougir" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"rousseau" 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"rt" 0 0 0 0 0.0499251123315027 0 0 0 0.0499750124937531 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"salaire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"salut" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"satisfaire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"satyre" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sauroit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.0499251123315027 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"savans" 0 0 0 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"scélérats" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"séances" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"secrètes" 0 0 0 0 0.0998502246630055 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"secrets" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.04995004995005 0 0
"séduire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.05 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"séliane" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0.1 0 0 0 0 0 0 0 0
"semblables" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"sen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0.0499251123315027 0
"sensations" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"sentit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"serions" 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"servant" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"serviles" 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"sévères" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"siège" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"siens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499001996007984 0 0 0 0 0.05 0 0 0 0 0
"singes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"singulier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0.0499251123315027 0
"sitôt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499001996007984 0.05 0 0 0 0 0 0 0 0
"situation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"sociales" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"soins" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"soir" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0.05 0 0 0 0 0.04995004995005 0 0 0
"songeons" 0 0 0 0 0 0.05 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sophistes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"sortir" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"sottises" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"souffrir" 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0 0 0 0 0 0
"souhaite" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0.04995004995005 0 0
"soumis" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"soumise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0.0499251123315027 0
"soyez" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0.04995004995005 0 0 0 0.04995004995005 0 0 0
"style" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0.04995004995005 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"subalterne" 0 0 0 0 0.0499251123315027 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"succède" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499001996007984 0.05 0 0 0 0 0 0 0 0
"succéder" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"suffi" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.05 0 0 0 0
"suffrage" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.04995004995005 0 0
"supérieurs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"supporter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0
"supposant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0499001996007984 0 0 0 0.05 0 0 0 0 0 0
"sure" 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"surprendre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.05 0 0 0 0 0
"susceptible" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"syndics" 0 0 0.0498753117206983 0.099601593625498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"taire" 0.0498504486540379 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"tard" 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tartares" 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"taxe" 0 0 0 0 0.0499251123315027 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"taxes" 0.0498504486540379 0 0 0 0.0499251123315027 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"télasco" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499001996007984 0.0499001996007984 0 0 0 0 0 0 0 0 0
"tement" 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0
"tempérament" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0
"tendent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"tendresse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"teur" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"théâtres" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"théorique" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"thistoire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0
"ti" 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"tibles" 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"tienne" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0.05 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
