"Bergasse_3" "Bergasse_5" "Bergasse_6" "Bergasse_7" "Brissot_1" "Brissot_5" "Brissot_6" "Brissot_8" "Condorcet_11" "Condorcet_14" "Condorcet_4" "Condorcet_7" "D'Alembert_1" "D'Alembert_11" "D'Alembert_3" "D'Alembert_5" "Delisle-de-Sales_13" "Delisle-de-Sales_14" "Delisle-de-Sales_18" "Delisle-de-Sales_7" "Garat_10" "Garat_3" "Garat_8" "Garat_9" "Gouges_1" "Gouges_2" "Gouges_3" "Gouges_5" "La-Harpe_5" "La-Harpe_6" "La-Harpe_7" "La-Harpe_9" "Marmontel_10" "Marmontel_14" "Marmontel_2" "Marmontel_6" "Sieyes_11" "Sieyes_7" "Sieyes_8" "Sieyes_9" "Villar_1" "Villar_2" "Villar_4" "Villar_6"
"éga" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0
"égaler" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"égales" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"égarement" 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0
"eglife" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0
"eglise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"égoïsme" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"el" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0
"électoral" 0 0 0 0 0 0.0998003992015968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"elemens" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"élément" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"élémentaire" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"élevant" 0 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"élevées" 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"élèvent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"éligibilité" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0
"élire" 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ellemême" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"elo" 0 0 0 0 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"éloignés" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"éloquent" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"em" 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"émane" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"embellit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"embrase" 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"embrasse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0
"embrasser" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"emc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eme" 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"émouvoir" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0.04995004995005 0 0 0 0 0 0
"empereur" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"emploient" 0 0 0 0 0 0 0.04995004995005 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"empoisonné" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"empoisonner" 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"emporte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"emprunts" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enchaînement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0.05 0 0 0 0 0 0 0 0 0
"enchaîner" 0 0.0498753117206983 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"énergiques" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.05 0 0 0 0 0
"engendrer" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"engouement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enivré" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0 0
"ennn" 0 0 0 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0
"enrichir" 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entend" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entendement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"entends" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.04995004995005 0 0 0 0 0 0
"entêtement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enthousiaste" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entourer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0499750124937531 0 0 0 0 0 0 0 0
"entrainer" 0 0 0 0 0.05 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entraîner" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entrent" 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entrés" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"environné" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"envisage" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"envisager" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"envoie" 0 0 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"envoya" 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eo" 0 0 0 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"épars" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0.05 0 0 0 0 0 0 0 0 0
"éphémères" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0
"epicurien" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"épigramme" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"épithète" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"epître" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0 0
"épouse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"eprémefnil" 0 0.0997506234413965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"épreuves" 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"er" 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"era" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"erfonne" 0.0499001996007984 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"érigée" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"errer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"espagnols" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0
"espérance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0
"essayer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0
"essence" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531
"essentielle" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0
"estiment" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0
"établis" 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"établissement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"éternelle" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"éternellement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"étoiles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"étonne" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"étonner" 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0
"étonnoit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0
"étouffent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0
"étroite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0
"études" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eussent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0
"événement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"evêque" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exa" 0 0 0.04995004995005 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exacte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531
"exactement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0
"exactes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0.05 0 0 0 0
"exagération" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0
"exagérée" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"examinoit" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0
"excelle" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0
"excellence" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0
"excellente" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0.0499750124937531 0 0 0 0 0 0 0 0
"excité" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"excitée" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"excitent" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"excluent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0
"exclusive" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0
"exclusivement" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"excuse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exemptions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0
"exempts" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exercent" 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exerçoient" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exhalent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exigé" 0.0499001996007984 0 0 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exigeant" 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exigées" 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exigence" 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"existé" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"existent" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"existoit" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0
"expé" 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expofé" 0 0.0997506234413965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expofer" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exposé" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.05 0 0 0 0
"expre" 0.0499001996007984 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expriment" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
