Identifiant;n° notice BnF;Type de notice ;Type de document;Localisation;Exemplaire n°;Titre;Auteur;Contributeur;Editeur;Date;Description;Sujet;Couverture;Langue;Format;
http://catalogue.bnf.fr/ark:/12148/cb34694382s;34694382;monographie;texte imprimé;Document numérique | NUMM-85292 | ;1;Nicolas Bonneville, électeur du département de Paris, aux véritables amis de la liberté ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1792;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34694382s;34694382;monographie;texte imprimé;Tolbiac | Haut-de-jardin - communication en banque de salle | 5927 | ;2;Nicolas Bonneville, électeur du département de Paris, aux véritables amis de la liberté ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1792;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34694382s;34694382;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | MICROFICHE M-5772 | ;3;Nicolas Bonneville, électeur du département de Paris, aux véritables amis de la liberté ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1792;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34694382s;34694382;monographie;texte imprimé;Richelieu | Fonds du service reproduction | BnF | copie de travail | 5927 | ;4;Nicolas Bonneville, électeur du département de Paris, aux véritables amis de la liberté ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1792;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34694382s;34694382;monographie;texte imprimé;BnF | Centre technique du livre | collection de sécurité | 5927 | ;5;Nicolas Bonneville, électeur du département de Paris, aux véritables amis de la liberté ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1792;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque : négative ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34693703h;34693703;monographie;texte imprimé;Document numérique | NUMM-85293 | ;1;Lettre de Nicolas de Bonneville, avocat au Parlement de Paris à M. le marquis de Condorcet ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1787;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34693703h;34693703;monographie;texte imprimé;Tolbiac | Haut-de-jardin - communication en banque de salle | 5928 | ;2;Lettre de Nicolas de Bonneville, avocat au Parlement de Paris à M. le marquis de Condorcet ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1787;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34693703h;34693703;monographie;texte imprimé;Tolbiac | Rez-de-jardin | magasin | MICROFICHE M-5773 | ;3;Lettre de Nicolas de Bonneville, avocat au Parlement de Paris à M. le marquis de Condorcet ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1787;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34693703h;34693703;monographie;texte imprimé;Richelieu | Fonds du service reproduction | BnF | copie de travail | 5928 | ;4;Lettre de Nicolas de Bonneville, avocat au Parlement de Paris à M. le marquis de Condorcet ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1787;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm";
http://catalogue.bnf.fr/ark:/12148/cb34693703h;34693703;monographie;texte imprimé;BnF | Centre technique du livre | collection de sécurité | 5928 | ;5;Lettre de Nicolas de Bonneville, avocat au Parlement de Paris à M. le marquis de Condorcet ([Reprod.]) ;Bonneville, Nicolas de (1760-1828). Auteur du texte;;Hachette (Paris);1787;;France -- 1789-1799 (Révolution);;fre | français | ;"1 microfiche acétate de 98 images, diazoïque ; 105 * 148 mm";
